68,-18.1861,0
76,-17.1361,0
104,-9.08607,0
55,-8.88607,0
82,-18.6861,0
88,-14.4361,0
95,-14.9861,0
100,-14.3361,0
47,-15.1861,0
49,-10.9361,0
50,-6.53607,0
55,-8.88607,0
76,-17.1361,0
25,-10.1861,0
46,-6.63607,0
47,-15.0861,0
8,12.8139,0
9,11.3639,0
11,5.01393,0
19,8.96393,0
20,2.91393,0
21,2.51393,0
22,9.06393,0
23,1.46393,0
28,18.9639,0
30,2.41393,0
37,12.6139,0
41,3.31393,0
44,11.4639,0
45,24.5139,0
52,2.91393,0
54,17.7139,0
58,-3.53607,0
59,13.9639,0
60,3.11393,0
72,24.0639,0
74,19.2639,0
83,7.21393,0
92,1.56393,0
93,3.31393,0
102,9.96393,0
16,-2.53607,0
17,-2.53607,0
33,-2.03607,0
38,-7.98607,0
42,-1.93607,0
43,-2.23607,0
46,-5.73607,0
53,-1.53607,0
63,-3.93607,0
64,-6.03607,0
75,-5.53607,0
81,-1.73607,0
104,-7.78607,0
105,-2.13607,0
106,-2.93607,0
7,-19.4861,0
10,-14.3361,0
12,-16.0861,0
40,-7.78607,0
49,-9.98607,0
50,-5.38607,0
55,-8.78607,0
13,-13.8361,0
14,-19.0861,0
15,-12.1861,0
18,-18.5861,0
62,-10.8361,0
24,-12.7861,0
25,-10.5361,0
26,-19.1861,0
27,-19.5361,0
29,-15.7861,0
31,-16.3861,0
32,-16.7361,0
34,-14.5361,0
35,-19.5361,0
36,-19.5361,0
39,-19.4861,0
47,-14.6361,0
48,-18.4861,0
51,-17.5361,0
56,-19.2861,0
57,-19.5361,0
61,-17.7361,0
65,-12.9861,0
66,-19.4861,0
67,-15.1861,0
68,-17.9861,0
69,-19.5361,0
70,-12.5861,0
71,-18.5861,0
73,-16.5361,0
76,-18.2861,0
77,-19.3861,0
78,-14.2361,0
79,-17.9861,0
80,-15.6861,0
82,-18.3861,0
84,-18.7861,0
85,-13.5361,0
86,-18.5861,0
87,-19.5361,0
88,-14.7361,0
89,-14.9861,0
90,-19.5361,0
91,-18.4861,0
94,-19.5361,0
95,-14.8361,0
96,-17.6361,0
97,-19.4861,0
98,-12.8861,0
99,-19.4861,0
38,-7.03607,0
46,-5.48607,0
58,-3.33607,0
100,-14.0361,0
101,-18.6861,0
103,-19.4861,0
106,-3.33607,0
29,-16.4361,0
55,-8.68607,0
62,-10.7361,0
63,-3.53607,0
64,-5.83607,0
75,-5.63607,0
104,-8.08607,0
36,-19.5361,0
40,-8.08607,0
49,-9.58607,0
56,-19.3861,0
67,-14.8861,0
12,-16.1861,0
73,-16.1861,0
80,-15.6861,0
87,-19.5361,0
94,-19.5361,0
38,-6.93607,0
40,-8.08607,0
46,-5.48607,0
64,-5.73607,0
94,-19.5361,0
99,-19.4861,0
106,-3.63607,0
40,-8.18607,0
55,-8.58607,0
8,9.56393,0
9,9.26393,0
11,5.31393,0
19,7.71393,0
20,1.96393,0
21,1.26393,0
22,13.7639,0
23,1.86393,0
28,19.7139,0
30,2.16393,0
37,11.8139,0
41,3.31393,0
44,11.4639,0
45,23.0639,0
52,6.56393,0
54,19.6139,0
59,13.2139,0
60,1.76393,0
72,22.8639,0
74,18.4639,0
83,5.56393,0
92,1.26393,0
93,3.21393,0
102,9.26393,0
105,-2.43607,0
16,-2.73607,0
17,-2.93607,0
25,-10.8361,0
33,-3.43607,0
38,-6.43607,0
42,-1.93607,0
43,-4.18607,0
46,-6.73607,0
53,-1.03607,0
55,-9.78607,0
58,-3.03607,0
63,-3.23607,0
81,-0.086073,0
106,-3.63607,0
7,-19.5361,0
10,-14.3361,0
40,-8.28607,0
50,-5.38607,0
62,-11.3361,0
64,-6.43607,0
75,-6.93607,0
104,-9.08607,0
12,-16.9361,0
13,-14.8861,0
14,-19.2861,0
15,-10.6361,0
49,-11.1361,0
18,-19.0861,0
24,-13.8361,0
26,-19.0861,0
27,-19.4861,0
29,-16.1861,0
31,-17.9861,0
32,-17.0361,0
34,-13.2861,0
35,-19.5361,0
36,-19.5361,0
39,-19.5361,0
47,-15.0861,0
48,-18.0861,0
51,-17.5361,0
56,-18.6861,0
57,-19.5361,0
61,-18.2861,0
65,-12.9861,0
66,-19.4861,0
67,-14.9861,0
68,-18.7861,0
69,-19.5361,0
70,-13.6361,0
71,-18.3861,0
73,-16.7361,0
76,-17.7361,0
77,-19.4861,0
78,-14.8361,0
79,-18.7861,0
80,-17.1361,0
82,-18.9861,0
84,-18.5861,0
85,-12.9861,0
86,-17.8361,0
87,-19.5361,0
88,-14.4361,0
89,-13.8361,0
90,-19.5361,0
91,-18.5861,0
94,-19.5361,0
95,-15.3861,0
96,-16.8361,0
97,-19.5361,0
98,-11.5361,0
99,-19.4861,0
23,1.16393,0
25,-10.6361,0
55,-9.18607,0
100,-14.4361,0
101,-18.6861,0
103,-19.5361,0
105,-2.13607,0
29,-15.6861,0
36,-19.5361,0
40,-7.98607,0
46,-7.03607,0
62,-11.2361,0
49,-10.8361,0
56,-18.6861,0
67,-15.0861,0
73,-16.7361,0
104,-9.18607,0
10,-15.3861,0
80,-16.8361,0
87,-19.5361,0
94,-19.5361,0
99,-19.4861,0
25,-10.7361,0
36,-19.5361,0
55,-8.88607,0
73,-16.6361,0
99,-19.4861,0
99,-19.4861,0
