1,-15.2648735439236
2,-21.2854734572032
3,-24.8072986383168
4,-27.3060733704828
5,-29.2442736306439
6,-30.8278985515964
7,-32.1668343442087
8,-33.3266732837624
9,-34.3497237327101
10,-35.2648735439236
11,-36.092727247088
12,-36.8484984648761
13,-37.5437405900603
14,-38.1874342574883
15,-38.7866987250372
16,-39.3472731970421
17,-39.873851971489
18,-40.3703236459897
19,-40.8399455629801
20,-41.2854734572032
21,-41.709259438602
22,-42.1133271603677
23,-42.4994302642754
24,-42.8690983781557
25,-43.2236737173643
26,-43.5643405033399
27,-43.8921488271033
28,-44.208034170768
29,-44.5128335019027
30,-44.8072986383168
31,-45.092107420609
32,-45.3678731103217
33,-45.6351523414813
34,-45.8944518847687
35,-46.1462344309291
36,-46.3909235592693
37,-46.6289080252635
38,-46.8605454762598
39,-47.0861656844535
40,-47.3060733704828
41,-47.5205506783183
42,-47.7298593518816
43,-47.9342426555153
44,-48.1339270736473
45,-48.3291238194304
46,-48.520030177555
47,-48.7068307026379
48,-48.8896982914353
49,-49.0687951444938
50,-49.2442736306439
51,-49.4162770658823
52,-49.5849404166195
53,-49.7503909359393
54,-49.9127487403829
55,-50.0721273338084
56,-50.2286340840476
57,-50.3823706573734
58,-50.5334334151823
59,-50.6819137767664
60,-50.8278985515964
61,-50.9714702441389
62,-51.1127073338886
63,-51.2516845329952
64,-51.3884730236013
65,-51.5231406767807
66,-51.6557522547609
67,-51.7863695979401
68,-51.9150517980483
69,-52.0418553586687
70,-52.1668343442087
71,-52.2900405183051
72,-52.4115234725489
73,-52.5313307463327
74,-52.6495079385431
75,-52.7660988117576
76,-52.8811453895394
77,-52.9946880473732
78,-53.1067655977332
79,-53.2174153697324
80,-53.3266732837624
81,-53.4345739214966
82,-53.5411505915979
83,-53.646435391445
84,-53.7504592651612
85,-53.8532520582094
86,-53.9548425687949
87,-54.0552585962959
88,-54.1545269869269
89,-54.2526736768218
90,-54.3497237327101
91,-54.4457013903454
92,-54.5406300908347
93,-54.6345325150023
94,-54.7274306159175
95,-54.8193456497005
96,-54.9102982047149
97,-55.0003082292484
98,-55.0893950577735
99,-55.1775774358746
100,-55.2648735439236
101,-55.3513010195764
102,-55.4368769791619
103,-55.521618038027
104,-55.6055403298992
105,-55.6886595253223
106,-55.770990849219
107,-55.8525490976277
108,-55.9333486536626
109,-56.013403502736
110,-56.0927272470881
111,-56.1713331196567
112,-56.2492339973272
113,-56.326442413592
114,-56.402970570653
115,-56.4788303509958
116,-56.5540333284619
117,-56.6285907788468
118,-56.7025136900461
119,-56.7758127717742
120,-56.8484984648761
121,-56.9205809502526
122,-56.9920701574185
123,-57.0629757727115
124,-57.1333072471683
125,-57.2030738040847
126,-57.2722844462748
127,-57.3409479630427
128,-57.4090729368809
129,-57.4766677499085
130,-57.5437405900603
131,-57.6102994570388
132,-57.6763521680406
133,-57.7419063632653
134,-57.8069695112197
135,-57.8715489138237
136,-57.9356517113279
137,-57.9992848870517
138,-58.0624552719483
139,-58.1251695490055
140,-58.1874342574883
141,-58.2492557970312
142,-58.3106404315847
143,-58.3715942932248
144,-58.4321233858286
145,-58.4922335886231
146,-58.5519306596123
147,-58.6112202388871
148,-58.6701078518227
149,-58.728598912169
150,-58.7866987250372
151,-58.8444124897869
152,-58.901745302819
153,-58.9587021602755
154,-59.0152879606528
155,-59.0715075073294
156,-59.1273655110128
157,-59.1828665921082
158,-59.238015283012
159,-59.2928160303326
160,-59.3472731970421
161,-59.4013910645606
162,-59.4551738347762
163,-59.5086256320027
164,-59.5617505048775
165,-59.6145524282017
166,-59.6670353047247
167,-59.7192029668752
168,-59.7710591784408
169,-59.822607636197
170,-59.873851971489
171,-59.9247957517666
172,-59.9754424820745
173,-60.0257956064995
174,-60.0758585095756
175,-60.1256345176494
176,-60.1751269002066
177,-60.2243388711597
178,-60.2732735901014
179,-60.3219341635214
180,-60.3703236459897
181,-60.4184450413072
182,-60.466301303625
183,-60.5138953385321
184,-60.5612300041143
185,-60.6083081119838
186,-60.6551324282819
187,-60.7017056746535
188,-60.7480305291972
189,-60.7941096273885
190,-60.8399455629801
191,-60.8855408888781
192,-60.9308981179946
193,-60.976019724079
194,-61.0209081425281
195,-61.0655657711739
196,-61.1099949710531
197,-61.1541980671554
198,-61.1981773491542
199,-61.2419350721177
200,-61.2854734572032
201,-61.3287946923333
202,-61.371900932856
203,-61.4147943021878
204,-61.4574768924415
205,-61.4999507650386
206,-61.5422179513066
207,-61.5842804530619
208,-61.6261402431788
209,-61.6677992661446
210,-61.709259438602
211,-61.7505226498774
212,-61.7915907624986
213,-61.8324656126983
214,-61.8731490109074
215,-61.9136427422357
216,-61.9539485669422
217,-61.9940682208942
218,-62.0340034160157
219,-62.0737558407259
220,-62.1133271603677
221,-62.1527190176258
222,-62.1919330329363
223,-62.2309708048868
224,-62.2698339106068
225,-62.3085239061508
226,-62.3470423268716
227,-62.385390687786
228,-62.4235704839326
229,-62.4615831907213
230,-62.4994302642754
231,-62.5371131417664
232,-62.5746332417416
233,-62.6119919644439
234,-62.6491906921264
235,-62.6862307893583
236,-62.7231136033257
237,-62.7598404641256
238,-62.7964126850538
239,-62.8328315628863
240,-62.8690983781557
241,-62.9052143954209
242,-62.9411808635322
243,-62.9769990158898
244,-63.0126700706981
245,-63.0481952312142
246,-63.0835756859911
247,-63.1188126091169
248,-63.1539071604479
249,-63.1888604858383
250,-63.2236737173643
251,-63.2583479735443
252,-63.2928843595545
253,-63.3272839674399
254,-63.3615478763223
255,-63.3956771526027
256,-63.4296728501606
257,-63.4635360105495
258,-63.4972676631882
259,-63.5308688255486
260,-63.5643405033399
261,-63.5976836906892
262,-63.6308993703185
263,-63.6639885137187
264,-63.6969520813202
265,-63.7297910226597
266,-63.7625062765449
267,-63.7950987712151
268,-63.8275694244993
269,-63.8599191439717
270,-63.8921488271033
271,-63.9242593614117
272,-63.9562516246075
273,-63.9881264847387
274,-64.0198848003313
275,-64.0515274205288
276,-64.0830551852279
277,-64.1144689252125
278,-64.1457694622851
279,-64.1769576093955
280,-64.208034170768
281,-64.2389999420251
282,-64.2698557103108
283,-64.3006022544094
284,-64.3312403448643
285,-64.3617707440937
286,-64.3921942065044
287,-64.4225114786034
288,-64.4527232991082
289,-64.4828303990545
290,-64.5128335019027
291,-64.5427333236417
292,-64.5725305728919
293,-64.6022259510058
294,-64.6318201521667
295,-64.6613138634868
296,-64.6907077651023
297,-64.7200025302678
298,-64.7491988254487
299,-64.7782973104121
300,-64.8072986383168
301,-64.8362034558004
302,-64.8650124030666
303,-64.8937261139697
304,-64.9223452160986
305,-64.9508703308593
306,-64.9793020735552
307,-65.0076410534673
308,-65.0358878739324
309,-65.0640431324202
310,-65.092107420609
311,-65.1200813244603
312,-65.1479654242924
313,-65.1757602948525
314,-65.2034665053879
315,-65.2310846197156
316,-65.2586151962916
317,-65.2860587882786
318,-65.3134159436122
319,-65.3406872050672
320,-65.3678731103217
321,-65.394974192021
322,-65.4219909778402
323,-65.4489239905456
324,-65.4757737480558
325,-65.502540763501
326,-65.5292255452823
327,-65.5558285971293
328,-65.5823504181571
329,-65.6087915029231
330,-65.6351523414813
331,-65.6614334194379
332,-65.6876352180043
333,-65.71375821405
334,-65.7398028801548
335,-65.7657696846605
336,-65.7916590917205
337,-65.8174715613503
338,-65.8432075494767
339,-65.8688675079852
340,-65.8944518847687
341,-65.9199611237735
342,-65.9453956650463
343,-65.970755944779
344,-65.9960423953542
345,-66.021255445389
346,-66.0463955197791
347,-66.071463039741
348,-66.0964584228552
349,-66.1213820831072
350,-66.1462344309291
351,-66.17101587324
352,-66.1957268134862
353,-66.22036765168
354,-66.2449387844393
355,-66.2694406050254
356,-66.2938735033811
357,-66.3182378661674
358,-66.342534076801
359,-66.3667625154899
360,-66.3909235592693
361,-66.4150175820367
362,-66.4390449545869
363,-66.4630060446458
364,-66.4869012169047
365,-66.510730833053
366,-66.5344952518118
367,-66.5581948289653
368,-66.5818299173939
369,-66.6054008671048
370,-66.6289080252635
371,-66.6523517362245
372,-66.6757323415615
373,-66.6990501800973
374,-66.7223055879332
375,-66.7454988984779
376,-66.7686304424768
377,-66.7917005480394
378,-66.8147095406681
379,-66.837657743285
380,-66.8605454762597
381,-66.8833730574359
382,-66.9061408021577
383,-66.928849023296
384,-66.9514980312742
385,-66.9740881340936
386,-66.9966196373587
387,-67.0190928443018
388,-67.0415080558077
389,-67.0638655704377
390,-67.0861656844535
391,-67.1084086918409
392,-67.1305948843327
393,-67.1527245514321
394,-67.174797980435
395,-67.1968154564528
396,-67.2187772624338
397,-67.2406836791859
398,-67.2625349853973
399,-67.2843314576585
400,-67.3060733704828
401,-67.3277609963272
402,-67.349394605613
403,-67.3709744667458
404,-67.3925008461357
405,-67.4139740082169
406,-67.4353942154674
407,-67.456761728428
408,-67.4780768057212
409,-67.4993397040704
410,-67.5205506783183
411,-67.5417099814449
412,-67.5628178645862
413,-67.5838745770516
414,-67.6048803663416
415,-67.6258354781654
416,-67.6467401564584
417,-67.6675946433987
418,-67.6883991794243
419,-67.7091540032495
420,-67.7298593518816
421,-67.7505154606369
422,-67.771122563157
423,-67.7916808914244
424,-67.8121906757782
425,-67.8326521449298
426,-67.8530655259779
427,-67.873431044424
428,-67.893748924187
429,-67.9140193876181
430,-67.9342426555153
431,-67.9544189471382
432,-67.9745484802218
433,-67.9946314709909
434,-68.0146681341738
435,-68.0346586830163
436,-68.0546033292953
437,-68.074502283332
438,-68.0943557540055
439,-68.114163948766
440,-68.1339270736473
441,-68.1536453332803
442,-68.1733189309054
443,-68.1929480683849
444,-68.212532946216
445,-68.2320737635422
446,-68.2515707181664
447,-68.2710240065623
448,-68.2904338238865
449,-68.30980036399
450,-68.3291238194304
451,-68.3484043814828
452,-68.3676422401512
453,-68.3868375841802
454,-68.4059906010656
455,-68.4251014770658
456,-68.4441703972122
457,-68.4631975453206
458,-68.4821831040009
459,-68.5011272546688
460,-68.520030177555
461,-68.5388920517165
462,-68.5577130550461
463,-68.5764933642826
464,-68.5952331550212
465,-68.6139326017226
466,-68.6325918777236
467,-68.6512111552458
468,-68.669790605406
469,-68.6883303982252
470,-68.7068307026379
471,-68.7252916865015
472,-68.7437135166053
473,-68.7620963586798
474,-68.7804403774053
475,-68.7987457364209
476,-68.8170125983334
477,-68.8352411247258
478,-68.8534314761659
479,-68.8715838122148
480,-68.8896982914353
481,-68.9077750714002
482,-68.9258143087005
483,-68.9438161589538
484,-68.9617807768118
485,-68.9797083159688
486,-68.9975989291694
487,-69.0154527682162
488,-69.0332699839778
489,-69.051050726396
490,-69.0687951444938
491,-69.0865033863829
492,-69.1041755992708
493,-69.1218119294682
494,-69.1394125223965
495,-69.1569775225949
496,-69.1745070737275
497,-69.1920013185902
498,-69.2094603991179
499,-69.2268844563914
500,-69.2442736306439
501,-69.2616280612685
502,-69.2789478868239
503,-69.2962332450421
504,-69.3134842728341
505,-69.3307011062968
506,-69.3478838807195
507,-69.3650327305903
508,-69.3821477896019
509,-69.3992291906587
510,-69.4162770658823
511,-69.4332915466178
512,-69.4502727634402
513,-69.4672208461599
514,-69.4841359238291
515,-69.5010181247474
516,-69.5178675764678
517,-69.5346844058024
518,-69.5514687388282
519,-69.5682207008927
520,-69.5849404166195
521,-69.6016280099141
522,-69.6182836039688
523,-69.634907321269
524,-69.6514992835981
525,-69.6680596120427
526,-69.6845884269983
527,-69.7010858481745
528,-69.7175519945998
529,-69.7339869846273
530,-69.7503909359393
531,-69.7667639655529
532,-69.7831061898245
533,-69.799417724455
534,-69.8156986844947
535,-69.8319491843481
536,-69.848169337779
537,-69.8643592579147
538,-69.8805190572513
539,-69.8966488476583
540,-69.9127487403829
541,-69.928818846055
542,-69.9448592746913
543,-69.9608701357005
544,-69.9768515378872
545,-69.9928035894564
546,-70.0087263980183
547,-70.0246200705922
548,-70.0404847136109
549,-70.0563204329254
550,-70.0721273338084
551,-70.0879055209593
552,-70.1036550985076
553,-70.1193761700175
554,-70.1350688384922
555,-70.1507332063771
556,-70.1663693755647
557,-70.1819774473981
558,-70.1975575226751
559,-70.213109701652
560,-70.2286340840476
561,-70.2441307690468
562,-70.2595998553048
563,-70.2750414409505
564,-70.2904556235904
565,-70.3058425003123
566,-70.321202167689
567,-70.3365347217817
568,-70.3518402581439
569,-70.367118871825
570,-70.3823706573734
571,-70.3975957088405
572,-70.4127941197841
573,-70.4279659832713
574,-70.443111391883
575,-70.4582304377162
576,-70.4733232123878
577,-70.4883898070382
578,-70.5034303123341
