time_stamp,ICAO,lat (deg),lon (deg),altitude (meters),heading,hor_velocity (mps),ver_velocity (mps),latlon valid,altitude valid,heading valid,velocity valid,callsign valid,ident valid,simulated report,vert_vel valid,baro valid,source_uat,squawk,altitude_type,callsign,emitter_type,tslc
54074.043,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,16
54075.026,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54075.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54075.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,17
54076.025,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54076.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54076.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,18
54077.025,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54077.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54077.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,19
54078.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54078.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54078.044,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,20
54079.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54079.036,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54079.044,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,21
54080.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54080.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54080.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,22
54081.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54081.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54081.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,23
54082.025,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54082.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54082.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,24
54083.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54083.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54083.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,25
54084.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54084.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54084.044,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,26
54085.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54085.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54085.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,27
54086.025,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54086.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54086.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,28
54087.025,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54087.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54087.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,29
54088.025,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54088.035,"AAAAA3",27.549398,-82.542515,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54088.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,30
54089.025,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54089.035,"AAAAA3",27.549398,-82.542515,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54089.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,31
54090.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54090.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54090.044,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,32
54091.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54091.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54091.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,33
54092.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54092.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,2
54092.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,34
54093.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54093.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54093.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,35
54094.026,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54094.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54094.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,36
54095.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54095.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54095.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,37
54096.025,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54096.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54096.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,38
54097.025,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54097.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54097.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,39
54098.026,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54098.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54098.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,40
54099.026,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54099.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54099.043,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,41
54100.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54100.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54100.042,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,42
54101.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54101.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,2
54101.044,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,43
54102.026,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54102.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54102.043,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,44
54103.025,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"TEST16  ",14,1
54103.035,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54103.044,"AAAA11",27.549484,-82.542665,-46,123.690,1.850,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"TEST11  ",14,45
