time_stamp,utc_time,latitude,longitude,pressure_alt,gnss_alt,acc_hor,acc_vert,acc_vel,vel_vert,ns_vog,ew_vog,intent_change,autopilot_enabled,nicbaro_crosschecked,on_ground,ident,squawk,fix_type,num_sats,em_status,adsb_enable,modeA_enable,modeC_enable,modeS_enable
54786.015,1279552385,27.549414,-82.542502,-39.015,-19.706,22.688,13.85,4.637,0.01,0.01,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54787.015,1279552386,27.549414,-82.542502,-38.918,-19.706,22.730,13.85,4.646,0.03,0.01,-0.020,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54788.016,1279552387,27.549414,-82.542502,-38.741,-19.706,22.730,13.85,4.646,0.05,-0.01,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54789.016,1279552388,27.549414,-82.542502,-39.076,-19.706,22.730,13.85,4.646,0.05,0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54790.021,1279552389,27.549414,-82.542502,-39.058,-19.706,22.730,13.85,4.646,0.04,0.01,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54791.016,1279552390,27.549414,-82.542502,-39.043,-19.706,22.773,13.92,4.654,0.04,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54792.016,1279552391,27.549414,-82.542502,-38.912,-19.706,22.815,13.92,4.663,0.03,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54793.016,1279552392,27.549415,-82.542502,-38.992,-19.712,22.475,13.72,4.595,0.03,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54794.015,1279552393,27.549415,-82.542502,-38.971,-19.712,22.475,13.72,4.595,0.02,0.01,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54795.016,1279552394,27.549415,-82.542502,-38.769,-19.712,22.475,13.72,4.595,0.03,0.00,0.000,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54796.016,1279552395,27.549415,-82.542502,-38.980,-19.712,22.475,13.72,4.595,0.05,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54797.015,1279552396,27.549415,-82.542502,-39.033,-19.712,22.561,13.78,4.612,0.02,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54798.016,1279552397,27.549415,-82.542502,-38.942,-19.712,22.561,13.78,4.612,0.00,0.00,-0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54799.015,1279552398,27.549415,-82.542502,-38.702,-19.712,22.561,13.78,4.612,-0.01,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54800.016,1279552399,27.549415,-82.542502,-38.785,-19.712,22.561,13.78,4.612,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54801.016,1279552400,27.549415,-82.542502,-38.970,-19.712,22.561,13.78,4.612,-0.02,-0.01,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54802.015,1279552401,27.549415,-82.542502,-38.875,-19.712,22.646,13.85,4.629,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54803.015,1279552402,27.549415,-82.542502,-38.868,-19.712,22.646,13.85,4.629,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54804.015,1279552403,27.549415,-82.542502,-38.779,-19.712,22.646,13.85,4.629,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54805.016,1279552404,27.549415,-82.542502,-38.769,-19.712,22.646,13.85,4.629,-0.03,-0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54806.016,1279552405,27.549415,-82.542502,-38.730,-19.712,22.646,13.85,4.629,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54807.016,1279552406,27.549415,-82.542502,-38.819,-19.712,22.730,13.92,4.646,-0.01,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54808.015,1279552407,27.549415,-82.542502,-38.812,-19.712,22.730,13.92,4.646,-0.01,0.00,0.020,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54809.016,1279552408,27.549415,-82.542502,-38.739,-19.712,22.730,13.92,4.646,-0.01,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54810.016,1279552409,27.549415,-82.542502,-38.768,-19.712,22.730,13.92,4.646,0.00,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54811.016,1279552410,27.549415,-82.542502,-38.734,-19.712,22.730,13.92,4.646,0.00,0.00,0.010,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54812.016,1279552411,27.549415,-82.542502,-38.867,-19.712,22.815,13.99,4.663,0.00,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54813.015,1279552412,27.549415,-82.542502,-38.858,-19.712,22.815,13.99,4.663,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54814.016,1279552413,27.549415,-82.542502,-38.896,-19.712,22.815,13.99,4.663,-0.02,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54815.016,1279552414,27.549415,-82.542502,-39.050,-19.712,22.815,13.99,4.663,-0.03,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54816.016,1279552415,27.549415,-82.542502,-38.809,-19.712,22.815,13.99,4.663,-0.03,-0.01,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54817.016,1279552416,27.549415,-82.542502,-38.769,-19.712,22.899,14.06,4.679,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54818.016,1279552417,27.549415,-82.542502,-38.981,-19.712,22.899,14.06,4.679,-0.03,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54819.016,1279552418,27.549415,-82.542502,-38.780,-19.712,22.899,14.06,4.679,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54820.019,1279552419,27.549415,-82.542502,-38.823,-19.712,22.899,14.06,4.679,0.00,0.00,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54821.016,1279552420,27.549415,-82.542502,-38.900,-19.712,22.899,14.06,4.679,0.01,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54822.016,1279552421,27.549415,-82.542502,-38.657,-19.712,22.983,14.13,4.696,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54823.015,1279552422,27.549415,-82.542502,-38.831,-19.712,22.983,14.13,4.696,0.01,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54824.016,1279552423,27.549415,-82.542502,-38.991,-19.712,22.983,14.13,4.696,0.01,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54825.019,1279552424,27.549415,-82.542502,-38.912,-19.712,22.983,14.13,4.696,0.01,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54826.016,1279552425,27.549415,-82.542502,-38.896,-19.712,22.983,14.13,4.696,0.01,0.00,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54827.015,1279552426,27.549415,-82.542502,-39.040,-19.712,23.066,14.20,4.713,0.01,0.00,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54828.016,1279552427,27.549415,-82.542502,-38.661,-19.712,23.066,14.20,4.713,0.01,0.00,0.020,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54829.015,1279552428,27.549415,-82.542502,-38.888,-19.712,23.066,14.20,4.713,0.02,-0.02,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54830.016,1279552429,27.549415,-82.542502,-39.027,-19.712,23.066,14.20,4.713,0.00,0.01,0.020,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54831.015,1279552430,27.549415,-82.542502,-38.842,-19.712,23.066,14.20,4.713,0.00,-0.01,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54832.015,1279552431,27.549415,-82.542502,-38.987,-19.712,23.149,14.26,4.729,0.00,0.01,-0.030,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54833.015,1279552432,27.549415,-82.542502,-38.623,-19.718,22.561,13.78,4.612,0.00,0.00,-0.020,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54834.016,1279552433,27.549415,-82.542502,-38.836,-19.718,22.561,13.78,4.612,0.01,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54835.016,1279552434,27.549415,-82.542502,-38.833,-19.718,22.603,13.78,4.620,0.05,-0.01,-0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54836.015,1279552435,27.549415,-82.542502,-38.802,-19.718,22.603,13.78,4.620,0.03,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54837.016,1279552436,27.549415,-82.542502,-39.088,-19.718,22.603,13.85,4.620,0.02,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54838.016,1279552437,27.549415,-82.542502,-38.744,-19.718,22.646,13.85,4.629,0.04,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54839.016,1279552438,27.549415,-82.542502,-38.829,-19.718,22.646,13.85,4.629,0.05,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54840.015,1279552439,27.549415,-82.542502,-38.829,-19.718,22.688,13.85,4.637,0.05,0.02,0.020,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54841.015,1279552440,27.549415,-82.542502,-38.919,-19.718,22.688,13.85,4.637,0.06,0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54842.015,1279552441,27.549415,-82.542502,-38.631,-19.718,22.688,13.92,4.637,0.06,0.00,-0.020,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54843.015,1279552442,27.549415,-82.542502,-38.711,-19.718,22.730,13.92,4.646,0.06,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54844.015,1279552443,27.549415,-82.542502,-38.455,-19.718,22.730,13.92,4.646,0.06,0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54845.016,1279552444,27.549415,-82.542502,-38.891,-19.718,22.773,13.92,4.654,0.06,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54846.016,1279552445,27.549415,-82.542502,-38.980,-19.718,22.773,13.92,4.654,0.08,-0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54847.015,1279552446,27.549415,-82.542502,-38.527,-19.718,22.773,13.99,4.654,0.09,-0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54848.016,1279552447,27.549415,-82.542502,-38.578,-19.718,22.815,13.99,4.663,0.11,-0.01,-0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54849.015,1279552448,27.549415,-82.542502,-38.349,-19.718,22.815,13.99,4.663,0.10,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54850.016,1279552449,27.549415,-82.542500,-38.831,-19.660,23.314,14.40,4.762,0.08,-0.01,0.020,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54851.016,1279552450,27.549414,-82.542503,-38.635,-19.296,22.261,13.36,4.552,0.06,-0.01,-0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54852.015,1279552451,27.549414,-82.542503,-38.595,-19.296,22.261,13.43,4.552,0.05,0.00,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54853.016,1279552452,27.549414,-82.542503,-38.726,-19.296,22.304,13.43,4.560,0.06,-0.02,-0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54854.016,1279552453,27.549414,-82.542503,-38.883,-19.296,22.304,13.43,4.560,0.08,-0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54855.018,1279552454,27.549414,-82.542503,-38.844,-19.296,22.304,13.43,4.560,0.08,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54856.016,1279552455,27.549414,-82.542503,-38.831,-19.296,22.347,13.43,4.569,0.06,0.01,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54857.016,1279552456,27.549414,-82.542503,-38.748,-19.296,22.347,13.50,4.569,0.07,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54858.016,1279552457,27.549414,-82.542503,-38.442,-19.296,22.390,13.50,4.578,0.06,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54859.016,1279552458,27.549414,-82.542503,-38.800,-19.296,22.390,13.50,4.578,0.07,-0.01,-0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54860.016,1279552459,27.549414,-82.542503,-38.759,-19.296,22.390,13.50,4.578,0.05,0.00,0.020,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54861.015,1279552460,27.549414,-82.542503,-38.660,-19.296,22.433,13.50,4.586,0.03,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54862.016,1279552461,27.549414,-82.542503,-38.873,-19.296,22.433,13.57,4.586,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54863.016,1279552462,27.549414,-82.542503,-38.842,-19.296,22.475,13.57,4.595,0.04,-0.03,-0.010,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54864.016,1279552463,27.549414,-82.542505,-38.796,-19.266,22.941,13.99,4.688,0.04,0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54865.016,1279552464,27.549411,-82.542502,-38.767,-19.399,21.825,12.92,4.465,0.02,-0.01,-0.020,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54866.015,1279552465,27.549411,-82.542502,-38.756,-19.399,21.825,12.92,4.465,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54867.016,1279552466,27.549411,-82.542502,-38.790,-19.399,21.869,12.92,4.473,0.04,-0.02,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54868.016,1279552467,27.549411,-82.542502,-38.839,-19.399,21.913,12.92,4.482,0.04,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54869.016,1279552468,27.549411,-82.542502,-39.001,-19.399,21.913,13.00,4.482,0.03,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54870.016,1279552469,27.549411,-82.542502,-39.055,-19.399,21.913,13.00,4.482,0.04,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54871.015,1279552470,27.549411,-82.542502,-38.577,-19.399,21.913,13.00,4.482,0.05,0.00,-0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54872.016,1279552471,27.549411,-82.542502,-38.643,-19.399,21.957,13.00,4.491,0.05,-0.01,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54873.016,1279552472,27.549411,-82.542502,-38.995,-19.399,22.000,13.00,4.500,0.02,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54874.016,1279552473,27.549411,-82.542502,-38.716,-19.399,22.000,13.07,4.500,0.02,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54875.016,1279552474,27.549411,-82.542502,-38.580,-19.399,22.000,13.07,4.500,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54876.016,1279552475,27.549411,-82.542502,-38.877,-19.399,22.000,13.07,4.500,0.01,0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54877.016,1279552476,27.549411,-82.542502,-38.693,-19.399,22.044,13.07,4.508,0.00,0.02,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54878.016,1279552477,27.549411,-82.542502,-38.871,-19.399,22.088,13.07,4.517,0.00,0.00,-0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54879.015,1279552478,27.549411,-82.542502,-38.919,-19.399,22.088,13.14,4.517,0.00,0.02,-0.010,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54880.016,1279552479,27.549411,-82.542502,-38.875,-19.399,22.088,13.14,4.517,-0.01,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54881.015,1279552480,27.549411,-82.542502,-38.873,-19.399,22.088,13.14,4.517,0.00,-0.01,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54882.015,1279552481,27.549411,-82.542502,-38.974,-19.399,22.131,13.14,4.526,-0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54883.016,1279552482,27.549411,-82.542502,-38.921,-19.399,22.174,13.14,4.534,-0.03,0.01,0.000,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54884.016,1279552483,27.549411,-82.542502,-38.856,-19.399,22.174,13.22,4.534,-0.03,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54885.016,1279552484,27.549411,-82.542502,-38.725,-19.399,22.174,13.22,4.534,-0.04,0.00,0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54886.015,1279552485,27.549411,-82.542502,-39.079,-19.399,22.174,13.22,4.534,-0.02,-0.01,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54887.016,1279552486,27.549411,-82.542502,-38.823,-19.399,22.218,13.22,4.543,-0.02,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54888.016,1279552487,27.549411,-82.542502,-38.956,-19.399,22.261,13.22,4.552,-0.02,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54889.016,1279552488,27.549411,-82.542502,-39.076,-19.399,22.261,13.29,4.552,-0.04,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54890.016,1279552489,27.549411,-82.542502,-39.050,-19.399,22.261,13.29,4.552,-0.03,-0.01,-0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54891.016,1279552490,27.549411,-82.542502,-38.913,-19.399,22.261,13.29,4.552,-0.01,0.00,0.000,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54892.016,1279552491,27.549411,-82.542502,-39.154,-19.399,22.304,13.29,4.560,0.01,-0.02,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54893.015,1279552492,27.549411,-82.542502,-39.037,-19.399,22.347,13.29,4.569,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54894.016,1279552493,27.549411,-82.542502,-38.913,-19.399,22.347,13.36,4.569,0.03,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54895.018,1279552494,27.549411,-82.542502,-38.752,-19.399,22.347,13.36,4.569,0.00,0.00,-0.010,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54896.015,1279552495,27.549411,-82.542502,-38.827,-19.399,22.347,13.36,4.569,0.00,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54897.016,1279552496,27.549411,-82.542502,-39.041,-19.399,22.390,13.36,4.578,-0.01,0.00,0.010,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54898.016,1279552497,27.549411,-82.542502,-38.906,-19.399,22.433,13.36,4.586,0.00,-0.02,0.020,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54899.016,1279552498,27.549411,-82.542502,-39.045,-19.399,22.433,13.43,4.586,0.01,0.01,-0.020,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54900.016,1279552499,27.549411,-82.542502,-38.952,-19.399,22.433,13.43,4.586,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54901.016,1279552500,27.549411,-82.542502,-38.993,-19.399,22.433,13.43,4.586,0.01,0.00,0.020,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54902.016,1279552501,27.549411,-82.542502,-38.712,-19.399,22.475,13.43,4.595,0.01,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54903.015,1279552502,27.549411,-82.542502,-39.005,-19.399,22.518,13.43,4.603,0.02,0.00,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54904.016,1279552503,27.549411,-82.542502,-38.840,-19.399,22.518,13.50,4.603,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54905.016,1279552504,27.549414,-82.542503,-38.874,-19.243,21.869,12.85,4.473,0.02,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54906.015,1279552505,27.549414,-82.542503,-38.852,-19.243,21.869,12.92,4.473,0.00,0.00,0.020,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54907.015,1279552506,27.549414,-82.542503,-38.708,-19.243,21.869,12.92,4.473,0.00,-0.01,0.000,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54908.016,1279552507,27.549414,-82.542503,-38.963,-19.243,21.913,12.92,4.482,0.00,-0.01,0.000,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54909.015,1279552508,27.549414,-82.542503,-39.177,-19.243,21.913,12.92,4.482,0.00,-0.01,0.020,0,0,0,0,0,"2260",4,9,0,7,0,0,0
54910.016,1279552509,27.549414,-82.542503,-39.045,-19.243,21.957,12.92,4.491,0.00,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54911.015,1279552510,27.549414,-82.542503,-39.034,-19.243,21.957,13.00,4.491,0.00,0.00,0.000,0,0,0,0,0,"2260",4,7,0,7,0,0,0
54912.015,1279552511,27.549414,-82.542503,-38.987,-19.243,21.957,13.00,4.491,-0.01,0.00,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
54913.015,1279552512,27.549414,-82.542503,-39.042,-19.243,22.000,13.00,4.500,-0.01,-0.01,0.000,0,0,0,0,0,"2260",4,8,0,7,0,0,0
