time_stamp,ICAO,lat (deg),lon (deg),altitude (meters),heading,hor_velocity (mps),ver_velocity (mps),latlon valid,altitude valid,heading valid,velocity valid,callsign valid,ident valid,simulated report,vert_vel valid,baro valid,source_uat,squawk,altitude_type,callsign,emitter_type,tslc
54060.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54060.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,1,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,4
54061.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54061.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54061.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,1,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,5
54062.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54062.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54062.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,1,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,6
54063.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54063.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54063.263,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,1,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,7
54064.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54064.254,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54064.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,1,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,8
54065.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54065.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54065.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,1,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,9
54066.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54066.256,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54066.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,10
54067.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54067.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54067.263,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,11
54068.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54068.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54068.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,12
54069.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54069.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54069.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,13
54070.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54070.254,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54070.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,14
54071.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54071.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54071.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,15
54072.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54072.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54072.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,16
54073.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54073.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54073.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,17
54074.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54074.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54074.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,18
54075.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54075.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54075.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,19
54076.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54076.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54076.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,20
54077.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54077.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54077.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,21
54078.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54078.255,"AAAA16",27.549548,-82.542708,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,2
54078.263,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,22
54079.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,2
54079.254,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54079.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,23
54080.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,3
54080.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54080.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,24
54081.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,4
54081.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54081.263,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,25
54082.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54082.254,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54082.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,26
54083.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54083.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54083.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,27
54084.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54084.254,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54084.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,28
54085.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54085.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54085.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,29
54086.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54086.254,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54086.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,30
54087.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54087.255,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54087.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,31
54088.245,"AAAAA3",27.549398,-82.542515,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54088.254,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54088.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,32
54089.246,"AAAAA3",27.549398,-82.542515,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54089.254,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54089.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,33
54090.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54090.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54090.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,34
54091.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54091.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54091.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,35
54092.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54092.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54092.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,36
54093.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,2
54093.254,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54093.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,37
54094.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,3
54094.254,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54094.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,38
54095.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,4
54095.254,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,2
54095.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,39
54096.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54096.254,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,3
54096.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,40
54097.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,2
54097.255,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,4
54097.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,41
54098.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,3
54098.255,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54098.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,42
54099.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54099.255,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54099.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,43
54100.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54100.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54100.264,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,44
54101.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54101.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54101.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,45
54102.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54102.254,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54102.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,46
54103.246,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,2
54103.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54103.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,47
54104.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,3
54104.255,"AAAA16",27.549527,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54104.262,"FAA020",40.233779,-111.675231,1486,90.000,4.620,12.670,0,1,1,1,1,0,0,0,0,0,"0000",1,"PING20  ",14,48
54105.245,"AAAAA3",27.549398,-82.542515,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"PING3   ",14,1
54105.255,"AAAA16",27.549527,-82.542687,-38,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
