time_stamp,utc_time,latitude,longitude,pressure_alt,gnss_alt,acc_hor,acc_vert,acc_vel,vel_vert,ns_vog,ew_vog,intent_change,autopilot_enabled,nicbaro_crosschecked,on_ground,ident,squawk,fix_type,num_sats,em_status,adsb_enable,modeA_enable,modeC_enable,modeS_enable
54117.016,1279551716,40.233799,-111.671585,0.000,1487.000,9.480,12.84,,73.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54118.016,1279551717,40.233799,-111.671525,0.000,1487.000,9.480,12.84,,74.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54119.016,1279551718,40.233799,-111.671464,0.000,1487.000,9.480,12.84,,75.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54120.016,1279551719,40.233799,-111.671404,0.000,1487.000,9.480,12.84,,76.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54121.016,1279551720,40.233799,-111.671343,0.000,1487.000,9.480,12.84,,77.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54122.016,1279551721,40.233799,-111.671283,0.000,1487.000,9.480,12.84,,78.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54123.016,1279551722,40.233799,-111.671222,0.000,1487.000,9.480,12.84,,79.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54124.017,1279551723,40.233799,-111.671161,0.000,1487.000,9.480,12.84,,80.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54125.016,1279551724,40.233799,-111.671101,0.000,1487.000,9.480,12.84,,81.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54126.016,1279551725,40.233799,-111.671041,0.000,1487.000,9.480,12.84,,82.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54127.016,1279551726,40.233799,-111.670980,0.000,1487.000,9.480,12.84,,83.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54128.016,1279551727,40.233799,-111.670919,0.000,1487.000,9.480,12.84,,84.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54129.016,1279551728,40.233799,-111.670859,0.000,1487.000,9.480,12.84,,85.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54130.016,1279551729,40.233799,-111.670798,0.000,1487.000,9.480,12.84,,86.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54131.016,1279551730,40.233799,-111.670738,0.000,1487.000,9.480,12.84,,87.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54132.016,1279551731,40.233799,-111.670677,0.000,1487.000,9.480,12.84,,88.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54133.016,1279551732,40.233799,-111.670617,0.000,1487.000,9.480,12.84,,89.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54134.016,1279551733,40.233799,-111.670556,0.000,1487.000,9.480,12.84,,90.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54135.016,1279551734,40.233799,-111.670496,0.000,1487.000,9.480,12.84,,91.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54136.016,1279551735,40.233799,-111.670435,0.000,1487.000,9.480,12.84,,92.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54137.016,1279551736,40.233799,-111.670375,0.000,1487.000,9.480,12.84,,93.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54138.016,1279551737,40.233799,-111.670314,0.000,1487.000,9.480,12.84,,94.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54139.016,1279551738,40.233799,-111.670254,0.000,1487.000,9.480,12.84,,95.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54140.016,1279551739,40.233799,-111.670193,0.000,1487.000,9.480,12.84,,96.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54141.016,1279551740,40.233799,-111.670132,0.000,1487.000,9.480,12.84,,97.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54142.016,1279551741,40.233799,-111.670072,0.000,1487.000,9.480,12.84,,98.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54143.016,1279551742,40.233799,-111.670011,0.000,1487.000,9.480,12.84,,99.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54144.019,1279551743,40.233799,-111.669951,0.000,1487.000,9.480,12.84,,100.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54145.016,1279551744,40.233799,-111.669890,0.000,1487.000,9.480,12.84,,101.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54146.016,1279551745,40.233799,-111.669830,0.000,1487.000,9.480,12.84,,102.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54147.016,1279551746,40.233799,-111.669769,0.000,1487.000,9.480,12.84,,103.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54148.016,1279551747,40.233799,-111.669709,0.000,1487.000,9.480,12.84,,104.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54149.016,1279551748,40.233799,-111.669648,0.000,1487.000,9.480,12.84,,105.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54150.016,1279551749,40.233799,-111.669588,0.000,1487.000,9.480,12.84,,106.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54151.016,1279551750,40.233799,-111.669527,0.000,1487.000,9.480,12.84,,107.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54152.016,1279551751,40.233799,-111.669467,0.000,1487.000,9.480,12.84,,108.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54153.016,1279551752,40.233799,-111.669406,0.000,1487.000,9.480,12.84,,109.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54154.017,1279551753,40.233799,-111.669346,0.000,1487.000,9.480,12.84,,110.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54155.016,1279551754,40.233799,-111.669285,0.000,1487.000,9.480,12.84,,111.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54156.016,1279551755,40.233799,-111.669224,0.000,1487.000,9.480,12.84,,112.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54157.016,1279551756,40.233799,-111.669164,0.000,1487.000,9.480,12.84,,113.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54158.016,1279551757,40.233799,-111.669103,0.000,1487.000,9.480,12.84,,114.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54159.016,1279551758,40.233799,-111.669043,0.000,1487.000,9.480,12.84,,115.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54160.016,1279551759,40.233799,-111.668982,0.000,1487.000,9.480,12.84,,116.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54161.016,1279551760,40.233799,-111.668922,0.000,1487.000,9.480,12.84,,117.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54162.016,1279551761,40.233799,-111.668861,0.000,1487.000,9.480,12.84,,118.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54163.016,1279551762,40.233799,-111.668801,0.000,1487.000,9.480,12.84,,119.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54164.016,1279551763,40.233799,-111.668740,0.000,1487.000,9.480,12.84,,120.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54165.016,1279551764,40.233799,-111.668680,0.000,1487.000,9.480,12.84,,121.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54166.016,1279551765,40.233799,-111.668619,0.000,1487.000,9.480,12.84,,122.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54167.016,1279551766,40.233799,-111.668559,0.000,1487.000,9.480,12.84,,123.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54168.016,1279551767,40.233799,-111.668498,0.000,1487.000,9.480,12.84,,124.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54169.016,1279551768,40.233799,-111.668437,0.000,1487.000,9.480,12.84,,125.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54170.016,1279551769,40.233799,-111.668377,0.000,1487.000,9.480,12.84,,126.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54171.016,1279551770,40.233799,-111.668316,0.000,1487.000,9.480,12.84,,127.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54172.016,1279551771,40.233799,-111.668256,0.000,1487.000,9.480,12.84,,128.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54173.016,1279551772,40.233799,-111.668195,0.000,1487.000,9.480,12.84,,129.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54174.017,1279551773,40.233799,-111.668135,0.000,1487.000,9.480,12.84,,130.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54175.016,1279551774,40.233799,-111.668074,0.000,1487.000,9.480,12.84,,131.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54176.016,1279551775,40.233799,-111.668014,0.000,1487.000,9.480,12.84,,132.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54177.016,1279551776,40.233799,-111.667953,0.000,1487.000,9.480,12.84,,133.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54178.016,1279551777,40.233799,-111.667893,0.000,1487.000,9.480,12.84,,134.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54179.017,1279551778,40.233799,-111.667832,0.000,1487.000,9.480,12.84,,135.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54180.016,1279551779,40.233799,-111.667772,0.000,1487.000,9.480,12.84,,136.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54181.016,1279551780,40.233799,-111.667711,0.000,1487.000,9.480,12.84,,137.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54182.016,1279551781,40.233799,-111.667650,0.000,1487.000,9.480,12.84,,138.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54183.016,1279551782,40.233799,-111.667590,0.000,1487.000,9.480,12.84,,139.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54184.017,1279551783,40.233799,-111.667529,0.000,1487.000,9.480,12.84,,140.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54185.016,1279551784,40.233799,-111.667469,0.000,1487.000,9.480,12.84,,141.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54186.016,1279551785,40.233799,-111.667408,0.000,1487.000,9.480,12.84,,142.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54187.016,1279551786,40.233799,-111.667348,0.000,1487.000,9.480,12.84,,143.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54188.016,1279551787,40.233799,-111.667287,0.000,1487.000,9.480,12.84,,144.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54189.017,1279551788,40.233799,-111.667227,0.000,1487.000,9.480,12.84,,145.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54190.016,1279551789,40.233799,-111.667166,0.000,1487.000,9.480,12.84,,146.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54191.016,1279551790,40.233799,-111.667106,0.000,1487.000,9.480,12.84,,147.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54192.016,1279551791,40.233799,-111.667045,0.000,1487.000,9.480,12.84,,148.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54193.016,1279551792,40.233799,-111.666985,0.000,1487.000,9.480,12.84,,149.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54194.017,1279551793,40.233799,-111.666924,0.000,1487.000,9.480,12.84,,150.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54195.016,1279551794,40.233799,-111.666864,0.000,1487.000,9.480,12.84,,151.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54196.016,1279551795,40.233799,-111.666803,0.000,1487.000,9.480,12.84,,152.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54197.016,1279551796,40.233799,-111.666742,0.000,1487.000,9.480,12.84,,153.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54198.016,1279551797,40.233799,-111.666682,0.000,1487.000,9.480,12.84,,154.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54199.017,1279551798,40.233799,-111.666621,0.000,1487.000,9.480,12.84,,155.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54200.016,1279551799,40.233799,-111.666561,0.000,1487.000,9.480,12.84,,156.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54201.016,1279551800,40.233799,-111.666500,0.000,1487.000,9.480,12.84,,157.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54202.016,1279551801,40.233799,-111.666440,0.000,1487.000,9.480,12.84,,158.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54203.016,1279551802,40.233799,-111.666379,0.000,1487.000,9.480,12.84,,159.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54204.017,1279551803,40.233799,-111.666319,0.000,1487.000,9.480,12.84,,160.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54205.016,1279551804,40.233799,-111.666258,0.000,1487.000,9.480,12.84,,161.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54206.016,1279551805,40.233799,-111.666198,0.000,1487.000,9.480,12.84,,162.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54207.016,1279551806,40.233799,-111.666137,0.000,1487.000,9.480,12.84,,163.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54208.016,1279551807,40.233799,-111.666077,0.000,1487.000,9.480,12.84,,164.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54209.016,1279551808,40.233799,-111.666016,0.000,1487.000,9.480,12.84,,165.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54210.016,1279551809,40.233799,-111.665955,0.000,1487.000,9.480,12.84,,166.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54211.016,1279551810,40.233799,-111.665895,0.000,1487.000,9.480,12.84,,167.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54212.016,1279551811,40.233799,-111.665835,0.000,1487.000,9.480,12.84,,168.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54213.016,1279551812,40.233799,-111.665774,0.000,1487.000,9.480,12.84,,169.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54214.016,1279551813,40.233799,-111.665713,0.000,1487.000,9.480,12.84,,170.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54215.016,1279551814,40.233799,-111.665653,0.000,1487.000,9.480,12.84,,171.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54216.016,1279551815,40.233799,-111.665592,0.000,1487.000,9.480,12.84,,172.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54217.016,1279551816,40.233799,-111.665532,0.000,1487.000,9.480,12.84,,173.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
54218.016,1279551817,40.233799,-111.665471,0.000,1487.000,9.480,12.84,,174.00,0.00,0.510,0,0,0,0,0,"1220",4,,0,7,0,0,0
