time_stamp,utc_time,latitude,longitude,pressure_alt,gnss_alt,acc_hor,acc_vert,acc_vel,vel_vert,ns_vog,ew_vog,intent_change,autopilot_enabled,nicbaro_crosschecked,on_ground,ident,squawk,fix_type,num_sats,em_status,adsb_enable,modeA_enable,modeC_enable,modeS_enable
54060.016,1279551659,40.233709,-111.675153,0.000,1487.000,9.480,12.84,,16.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54061.016,1279551660,40.233709,-111.675093,0.000,1487.000,9.480,12.84,,17.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54062.016,1279551661,40.233709,-111.675032,0.000,1487.000,9.480,12.84,,18.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54063.015,1279551662,40.233709,-111.674972,0.000,1487.000,9.480,12.84,,19.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54064.015,1279551663,40.233709,-111.674911,0.000,1487.000,9.480,12.84,,20.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54065.016,1279551664,40.233709,-111.674851,0.000,1487.000,9.480,12.84,,21.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54066.016,1279551665,40.233709,-111.674790,0.000,1487.000,9.480,12.84,,22.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54067.015,1279551666,40.233709,-111.674729,0.000,1487.000,9.480,12.84,,23.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54068.016,1279551667,40.233709,-111.674669,0.000,1487.000,9.480,12.84,,24.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54069.015,1279551668,40.233709,-111.674608,0.000,1487.000,9.480,12.84,,25.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54070.017,1279551669,40.233709,-111.674548,0.000,1487.000,9.480,12.84,,26.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54071.016,1279551670,40.233709,-111.674487,0.000,1487.000,9.480,12.84,,27.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54072.016,1279551671,40.233709,-111.674427,0.000,1487.000,9.480,12.84,,28.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54073.016,1279551672,40.233709,-111.674366,0.000,1487.000,9.480,12.84,,29.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54074.015,1279551673,40.233709,-111.674306,0.000,1487.000,9.480,12.84,,30.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54075.016,1279551674,40.233709,-111.674245,0.000,1487.000,9.480,12.84,,31.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54076.016,1279551675,40.233709,-111.674185,0.000,1487.000,9.480,12.84,,32.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54077.016,1279551676,40.233709,-111.674124,0.000,1487.000,9.480,12.84,,33.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54078.016,1279551677,40.233709,-111.674064,0.000,1487.000,9.480,12.84,,34.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54079.016,1279551678,40.233709,-111.674003,0.000,1487.000,9.480,12.84,,35.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54080.018,1279551679,40.233709,-111.673942,0.000,1487.000,9.480,12.84,,36.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54081.015,1279551680,40.233709,-111.673882,0.000,1487.000,9.480,12.84,,37.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54082.016,1279551681,40.233709,-111.673822,0.000,1487.000,9.480,12.84,,38.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54083.016,1279551682,40.233709,-111.673761,0.000,1487.000,9.480,12.84,,39.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54084.016,1279551683,40.233709,-111.673700,0.000,1487.000,9.480,12.84,,40.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54085.016,1279551684,40.233709,-111.673640,0.000,1487.000,9.480,12.84,,41.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54086.016,1279551685,40.233709,-111.673579,0.000,1487.000,9.480,12.84,,42.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54087.016,1279551686,40.233709,-111.673519,0.000,1487.000,9.480,12.84,,43.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54088.016,1279551687,40.233709,-111.673458,0.000,1487.000,9.480,12.84,,44.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54089.015,1279551688,40.233709,-111.673398,0.000,1487.000,9.480,12.84,,45.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54090.016,1279551689,40.233709,-111.673337,0.000,1487.000,9.480,12.84,,46.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54091.016,1279551690,40.233709,-111.673277,0.000,1487.000,9.480,12.84,,47.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54092.016,1279551691,40.233709,-111.673216,0.000,1487.000,9.480,12.84,,48.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54093.016,1279551692,40.233709,-111.673156,0.000,1487.000,9.480,12.84,,49.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54094.016,1279551693,40.233709,-111.673095,0.000,1487.000,9.480,12.84,,50.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54095.018,1279551694,40.233709,-111.673034,0.000,1487.000,9.480,12.84,,51.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54096.015,1279551695,40.233709,-111.672974,0.000,1487.000,9.480,12.84,,52.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54097.016,1279551696,40.233709,-111.672913,0.000,1487.000,9.480,12.84,,53.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54098.015,1279551697,40.233709,-111.672853,0.000,1487.000,9.480,12.84,,54.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54099.016,1279551698,40.233709,-111.672792,0.000,1487.000,9.480,12.84,,55.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54100.016,1279551699,40.233709,-111.672732,0.000,1487.000,9.480,12.84,,56.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54101.015,1279551700,40.233709,-111.672671,0.000,1487.000,9.480,12.84,,57.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54102.015,1279551701,40.233709,-111.672611,0.000,1487.000,9.480,12.84,,58.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54103.016,1279551702,40.233709,-111.672550,0.000,1487.000,9.480,12.84,,59.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54104.016,1279551703,40.233709,-111.672490,0.000,1487.000,9.480,12.84,,60.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54105.016,1279551704,40.233709,-111.672429,0.000,1487.000,9.480,12.84,,61.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54106.016,1279551705,40.233709,-111.672369,0.000,1487.000,9.480,12.84,,62.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54107.016,1279551706,40.233709,-111.672308,0.000,1487.000,9.480,12.84,,63.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54108.016,1279551707,40.233709,-111.672248,0.000,1487.000,9.480,12.84,,64.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54109.016,1279551708,40.233709,-111.672187,0.000,1487.000,9.480,12.84,,65.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54110.016,1279551709,40.233709,-111.672127,0.000,1487.000,9.480,12.84,,66.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54111.016,1279551710,40.233709,-111.672066,0.000,1487.000,9.480,12.84,,67.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54112.015,1279551711,40.233709,-111.672005,0.000,1487.000,9.480,12.84,,68.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54113.016,1279551712,40.233709,-111.671945,0.000,1487.000,9.480,12.84,,69.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54114.016,1279551713,40.233709,-111.671884,0.000,1487.000,9.480,12.84,,70.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54115.023,1279551714,40.233709,-111.671824,0.000,1487.000,9.480,12.84,,71.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54116.016,1279551715,40.233709,-111.671763,0.000,1487.000,9.480,12.84,,72.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54117.016,1279551716,40.233709,-111.671703,0.000,1487.000,9.480,12.84,,73.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54118.015,1279551717,40.233709,-111.671642,0.000,1487.000,9.480,12.84,,74.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54119.016,1279551718,40.233709,-111.671582,0.000,1487.000,9.480,12.84,,75.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54120.016,1279551719,40.233709,-111.671521,0.000,1487.000,9.480,12.84,,76.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54121.016,1279551720,40.233709,-111.671461,0.000,1487.000,9.480,12.84,,77.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54122.016,1279551721,40.233709,-111.671400,0.000,1487.000,9.480,12.84,,78.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54123.016,1279551722,40.233709,-111.671340,0.000,1487.000,9.480,12.84,,79.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54124.016,1279551723,40.233709,-111.671279,0.000,1487.000,9.480,12.84,,80.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54125.016,1279551724,40.233709,-111.671218,0.000,1487.000,9.480,12.84,,81.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54126.016,1279551725,40.233709,-111.671158,0.000,1487.000,9.480,12.84,,82.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54127.016,1279551726,40.233709,-111.671097,0.000,1487.000,9.480,12.84,,83.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54128.016,1279551727,40.233709,-111.671037,0.000,1487.000,9.480,12.84,,84.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54129.015,1279551728,40.233709,-111.670976,0.000,1487.000,9.480,12.84,,85.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54130.016,1279551729,40.233709,-111.670916,0.000,1487.000,9.480,12.84,,86.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54131.016,1279551730,40.233709,-111.670855,0.000,1487.000,9.480,12.84,,87.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54132.016,1279551731,40.233709,-111.670795,0.000,1487.000,9.480,12.84,,88.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54133.016,1279551732,40.233709,-111.670734,0.000,1487.000,9.480,12.84,,89.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54134.016,1279551733,40.233709,-111.670674,0.000,1487.000,9.480,12.84,,90.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54135.016,1279551734,40.233709,-111.670613,0.000,1487.000,9.480,12.84,,91.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54136.016,1279551735,40.233709,-111.670553,0.000,1487.000,9.480,12.84,,92.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54137.016,1279551736,40.233709,-111.670492,0.000,1487.000,9.480,12.84,,93.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54138.016,1279551737,40.233709,-111.670432,0.000,1487.000,9.480,12.84,,94.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54139.015,1279551738,40.233709,-111.670371,0.000,1487.000,9.480,12.84,,95.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54140.019,1279551739,40.233709,-111.670310,0.000,1487.000,9.480,12.84,,96.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54141.015,1279551740,40.233709,-111.670250,0.000,1487.000,9.480,12.84,,97.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54142.015,1279551741,40.233709,-111.670189,0.000,1487.000,9.480,12.84,,98.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54143.016,1279551742,40.233709,-111.670129,0.000,1487.000,9.480,12.84,,99.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54144.016,1279551743,40.233709,-111.670068,0.000,1487.000,9.480,12.84,,100.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54145.016,1279551744,40.233709,-111.670008,0.000,1487.000,9.480,12.84,,101.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54146.016,1279551745,40.233709,-111.669947,0.000,1487.000,9.480,12.84,,102.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54147.016,1279551746,40.233709,-111.669887,0.000,1487.000,9.480,12.84,,103.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54148.015,1279551747,40.233709,-111.669826,0.000,1487.000,9.480,12.84,,104.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54149.017,1279551748,40.233709,-111.669766,0.000,1487.000,9.480,12.84,,105.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54150.020,1279551749,40.233709,-111.669705,0.000,1487.000,9.480,12.84,,106.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54151.016,1279551750,40.233709,-111.669645,0.000,1487.000,9.480,12.84,,107.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54152.016,1279551751,40.233709,-111.669584,0.000,1487.000,9.480,12.84,,108.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54153.016,1279551752,40.233709,-111.669523,0.000,1487.000,9.480,12.84,,109.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54154.015,1279551753,40.233709,-111.669463,0.000,1487.000,9.480,12.84,,110.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54155.016,1279551754,40.233709,-111.669402,0.000,1487.000,9.480,12.84,,111.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54156.016,1279551755,40.233709,-111.669342,0.000,1487.000,9.480,12.84,,112.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54157.017,1279551756,40.233709,-111.669281,0.000,1487.000,9.480,12.84,,113.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54158.016,1279551757,40.233709,-111.669221,0.000,1487.000,9.480,12.84,,114.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54159.016,1279551758,40.233709,-111.669160,0.000,1487.000,9.480,12.84,,115.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54160.016,1279551759,40.233709,-111.669100,0.000,1487.000,9.480,12.84,,116.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54161.015,1279551760,40.233709,-111.669039,0.000,1487.000,9.480,12.84,,117.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54162.015,1279551761,40.233709,-111.668979,0.000,1487.000,9.480,12.84,,118.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54163.016,1279551762,40.233709,-111.668918,0.000,1487.000,9.480,12.84,,119.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54164.016,1279551763,40.233709,-111.668858,0.000,1487.000,9.480,12.84,,120.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54165.017,1279551764,40.233709,-111.668797,0.000,1487.000,9.480,12.84,,121.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54166.016,1279551765,40.233709,-111.668736,0.000,1487.000,9.480,12.84,,122.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54167.016,1279551766,40.233709,-111.668676,0.000,1487.000,9.480,12.84,,123.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54168.015,1279551767,40.233709,-111.668616,0.000,1487.000,9.480,12.84,,124.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54169.015,1279551768,40.233709,-111.668555,0.000,1487.000,9.480,12.84,,125.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54170.016,1279551769,40.233709,-111.668494,0.000,1487.000,9.480,12.84,,126.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54171.016,1279551770,40.233709,-111.668434,0.000,1487.000,9.480,12.84,,127.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54172.016,1279551771,40.233709,-111.668373,0.000,1487.000,9.480,12.84,,128.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54173.015,1279551772,40.233709,-111.668313,0.000,1487.000,9.480,12.84,,129.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54174.015,1279551773,40.233709,-111.668252,0.000,1487.000,9.480,12.84,,130.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54175.015,1279551774,40.233709,-111.668192,0.000,1487.000,9.480,12.84,,131.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54176.016,1279551775,40.233709,-111.668131,0.000,1487.000,9.480,12.84,,132.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54177.015,1279551776,40.233709,-111.668071,0.000,1487.000,9.480,12.84,,133.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54178.017,1279551777,40.233709,-111.668010,0.000,1487.000,9.480,12.84,,134.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54179.015,1279551778,40.233709,-111.667950,0.000,1487.000,9.480,12.84,,135.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54180.016,1279551779,40.233709,-111.667889,0.000,1487.000,9.480,12.84,,136.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54181.015,1279551780,40.233709,-111.667828,0.000,1487.000,9.480,12.84,,137.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54182.016,1279551781,40.233709,-111.667768,0.000,1487.000,9.480,12.84,,138.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54183.016,1279551782,40.233709,-111.667707,0.000,1487.000,9.480,12.84,,139.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54184.016,1279551783,40.233709,-111.667647,0.000,1487.000,9.480,12.84,,140.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54185.020,1279551784,40.233709,-111.667586,0.000,1487.000,9.480,12.84,,141.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54186.016,1279551785,40.233709,-111.667526,0.000,1487.000,9.480,12.84,,142.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54187.015,1279551786,40.233709,-111.667465,0.000,1487.000,9.480,12.84,,143.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54188.016,1279551787,40.233709,-111.667405,0.000,1487.000,9.480,12.84,,144.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54189.016,1279551788,40.233709,-111.667344,0.000,1487.000,9.480,12.84,,145.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54190.016,1279551789,40.233709,-111.667284,0.000,1487.000,9.480,12.84,,146.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54191.016,1279551790,40.233709,-111.667223,0.000,1487.000,9.480,12.84,,147.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54192.016,1279551791,40.233709,-111.667163,0.000,1487.000,9.480,12.84,,148.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54193.016,1279551792,40.233709,-111.667102,0.000,1487.000,9.480,12.84,,149.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54194.015,1279551793,40.233709,-111.667042,0.000,1487.000,9.480,12.84,,150.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54195.016,1279551794,40.233709,-111.666981,0.000,1487.000,9.480,12.84,,151.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54196.016,1279551795,40.233709,-111.666921,0.000,1487.000,9.480,12.84,,152.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54197.016,1279551796,40.233709,-111.666860,0.000,1487.000,9.480,12.84,,153.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54198.015,1279551797,40.233709,-111.666799,0.000,1487.000,9.480,12.84,,154.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54199.016,1279551798,40.233709,-111.666739,0.000,1487.000,9.480,12.84,,155.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54200.016,1279551799,40.233709,-111.666678,0.000,1487.000,9.480,12.84,,156.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54201.016,1279551800,40.233709,-111.666618,0.000,1487.000,9.480,12.84,,157.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54202.016,1279551801,40.233709,-111.666557,0.000,1487.000,9.480,12.84,,158.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54203.016,1279551802,40.233709,-111.666497,0.000,1487.000,9.480,12.84,,159.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54204.016,1279551803,40.233709,-111.666436,0.000,1487.000,9.480,12.84,,160.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54205.017,1279551804,40.233709,-111.666376,0.000,1487.000,9.480,12.84,,161.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54206.016,1279551805,40.233709,-111.666315,0.000,1487.000,9.480,12.84,,162.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54207.016,1279551806,40.233709,-111.666255,0.000,1487.000,9.480,12.84,,163.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54208.016,1279551807,40.233709,-111.666194,0.000,1487.000,9.480,12.84,,164.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54209.016,1279551808,40.233709,-111.666134,0.000,1487.000,9.480,12.84,,165.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54210.016,1279551809,40.233709,-111.666073,0.000,1487.000,9.480,12.84,,166.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54211.016,1279551810,40.233709,-111.666012,0.000,1487.000,9.480,12.84,,167.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54212.016,1279551811,40.233709,-111.665952,0.000,1487.000,9.480,12.84,,168.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54213.016,1279551812,40.233709,-111.665891,0.000,1487.000,9.480,12.84,,169.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54214.016,1279551813,40.233709,-111.665831,0.000,1487.000,9.480,12.84,,170.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54215.016,1279551814,40.233709,-111.665770,0.000,1487.000,9.480,12.84,,171.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54216.015,1279551815,40.233709,-111.665710,0.000,1487.000,9.480,12.84,,172.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54217.016,1279551816,40.233709,-111.665649,0.000,1487.000,9.480,12.84,,173.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
54218.016,1279551817,40.233709,-111.665589,0.000,1487.000,9.480,12.84,,174.00,0.00,0.510,0,0,0,0,0,"1227",4,,0,7,0,0,0
