time_stamp,ICAO,lat (deg),lon (deg),altitude (meters),heading,hor_velocity (mps),ver_velocity (mps),latlon valid,altitude valid,heading valid,velocity valid,callsign valid,ident valid,simulated report,vert_vel valid,baro valid,source_uat,squawk,altitude_type,callsign,emitter_type,tslc
54753.051,"ACD5AA",27.136650,-82.411827,7163,139.440,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54753.060,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,12
54753.069,"AD5817",27.517910,-82.219200,8839,313.170,216.060,10.400,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54753.079,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,42
54753.086,"A5C4D1",27.616024,-82.591481,1486,147.920,45.530,1.620,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54753.095,"A0851B",27.718506,-82.197946,10340,331.240,235.100,3.570,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54753.105,"AD111D",27.595597,-82.699635,1189,149.390,113.690,-6.500,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,13
54753.114,"A4ECA6",27.638765,-82.169645,10973,330.340,212.970,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,1
54754.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54754.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,18
54754.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,14
54754.051,"ACD5AA",27.136650,-82.411827,7163,139.440,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54754.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,13
54754.070,"AD5817",27.520288,-82.222054,8854,313.170,216.060,10.400,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,0
54754.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,43
54754.087,"A5C4D1",27.615745,-82.591267,1486,148.470,45.260,1.300,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54754.096,"A0851B",27.722259,-82.200282,10348,331.240,235.100,3.570,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54754.105,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-6.500,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,1
54754.113,"A4ECA6",27.640733,-82.170893,10973,330.340,212.970,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54755.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54755.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,19
54755.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,15
54755.051,"ACD5AA",27.132739,-82.408026,7186,139.440,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,0
54755.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,14
54755.070,"AD5817",27.521440,-82.223443,8862,313.170,216.060,10.070,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,0
54755.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,44
54755.087,"A5C4D1",27.615402,-82.591031,1486,148.470,45.260,0.970,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54755.096,"A0851B",27.724275,-82.201523,10348,331.240,235.100,3.570,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,0
54755.106,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,1
54755.113,"A4ECA6",27.642150,-82.171776,10973,330.340,212.970,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54756.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,2
54756.034,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,20
54756.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,16
54756.051,"ACD5AA",27.131882,-82.407258,7193,139.520,220.690,8.770,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54756.060,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,15
54756.070,"AD5817",27.522752,-82.224960,8877,313.170,216.060,9.750,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54756.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,45
54756.086,"A5C4D1",27.614822,-82.590644,1494,148.810,45.700,0.650,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54756.096,"A0851B",27.725859,-82.202509,10356,331.240,235.100,3.570,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,0
54756.105,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,2
54756.112,"A4ECA6",27.643837,-82.172877,10973,330.340,212.970,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54757.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54757.034,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,21
54757.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,17
54757.051,"ACD5AA",27.131882,-82.407258,7193,139.520,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54757.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,16
54757.070,"AD5817",27.524093,-82.226547,8885,313.070,216.580,9.750,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54757.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,46
54757.087,"A5C4D1",27.614608,-82.590516,1494,149.370,45.430,0.650,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54757.096,"A0851B",27.727434,-82.203494,10356,331.030,235.610,2.270,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,0
54757.106,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,3
54757.113,"A4ECA6",27.645446,-82.173894,10973,330.520,212.970,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54758.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54758.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,22
54758.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,18
54758.051,"ACD5AA",27.128970,-82.404486,7209,139.520,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54758.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,17
54758.070,"AD5817",27.525603,-82.228416,8893,313.070,216.580,9.750,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54758.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,47
54758.087,"A5C4D1",27.614329,-82.590322,1494,149.690,45.880,0.320,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54758.096,"A0851B",27.729126,-82.204531,10356,331.030,235.610,1.950,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54758.103,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,4
54758.113,"A4ECA6",27.647050,-82.174931,10973,330.520,212.970,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54759.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54759.034,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,23
54759.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,19
54759.051,"ACD5AA",27.127526,-82.403117,7216,139.710,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54759.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,18
54759.071,"AD5817",27.526851,-82.229869,8908,313.170,217.090,10.070,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54759.078,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,48
54759.086,"A5C4D1",27.613900,-82.590044,1494,149.140,46.140,0.000,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54759.095,"A0851B",27.730774,-82.205613,10356,330.920,235.610,1.620,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54759.105,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,5
54759.112,"A4ECA6",27.648742,-82.175974,10973,330.520,212.970,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54760.026,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54760.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,24
54760.042,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,20
54760.051,"ACD5AA",27.127526,-82.403117,7216,139.710,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,2
54760.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,19
54760.070,"AD5817",27.528061,-82.231347,8915,313.170,217.090,10.400,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54760.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,49
54760.087,"A5C4D1",27.613621,-82.589850,1494,149.140,46.140,-0.320,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54760.096,"A0851B",27.732378,-82.206573,10356,330.920,235.610,1.620,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54760.103,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,6
54760.113,"A4ECA6",27.650400,-82.177050,10973,330.520,212.970,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54761.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54761.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,25
54761.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,21
54761.051,"ACD5AA",27.127526,-82.403117,7216,139.710,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,3
54761.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,20
54761.070,"AD5817",27.529456,-82.232986,8923,313.170,217.090,11.050,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54761.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,50
54761.087,"A5C4D1",27.613192,-82.589550,1486,149.140,46.140,-0.320,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54761.096,"A0851B",27.732378,-82.206573,10356,330.920,235.610,1.620,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,2
54761.105,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,7
54761.113,"A4ECA6",27.652131,-82.178144,10973,330.520,212.970,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54762.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54762.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,26
54762.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,22
54762.051,"ACD5AA",27.127526,-82.403117,7216,139.710,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,4
54762.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,21
54762.070,"AD5817",27.530595,-82.234374,8931,313.170,217.090,11.370,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54762.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,51
54762.087,"A5C4D1",27.612827,-82.589314,1486,149.470,46.580,-0.320,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54762.096,"A0851B",27.736358,-82.209082,10363,330.750,235.610,0.650,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54762.105,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,8
54762.113,"A4ECA6",27.654099,-82.179392,10973,330.520,212.970,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54763.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54763.034,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,27
54763.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,23
54763.051,"ACD5AA",27.127526,-82.403117,7216,139.710,220.690,9.100,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,5
54763.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,22
54763.070,"AD5817",27.532109,-82.236154,8946,313.170,217.090,12.020,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54763.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,52
54763.087,"A5C4D1",27.612548,-82.589121,1486,148.920,46.840,-0.650,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54763.096,"A0851B",27.738102,-82.210221,10363,330.750,235.610,0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54763.105,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,9
54763.112,"A4ECA6",27.654099,-82.179392,10973,330.520,212.970,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54764.026,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54764.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,28
54764.045,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,1,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,24
54764.051,"ACD5AA",27.127526,-82.403117,7216,139.800,221.210,9.420,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54764.060,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,23
54764.070,"AD5817",27.533434,-82.237747,8961,313.170,217.090,12.350,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54764.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,53
54764.086,"A5C4D1",27.612183,-82.588885,1486,148.920,46.840,-0.320,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54764.096,"A0851B",27.740067,-82.211418,10363,330.750,235.610,0.000,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54764.105,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,10
54764.112,"A4ECA6",27.655798,-82.180429,10973,330.520,212.970,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54765.026,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54765.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,29
54765.043,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-5.200,0,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,25
54765.051,"ACD5AA",27.118560,-82.394662,7269,139.880,221.720,9.750,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54765.060,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,1,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,24
54765.071,"AD5817",27.534810,-82.239379,8969,313.170,217.090,12.350,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54765.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,54
54765.086,"A5C4D1",27.611668,-82.588542,1486,148.060,46.670,-0.320,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54765.096,"A0851B",27.740067,-82.211418,10363,330.750,235.610,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54765.103,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,11
54765.113,"A4ECA6",27.655798,-82.180429,10973,330.640,212.970,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54766.026,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54766.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,30
54766.044,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-10.070,0,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,1
54766.051,"ACD5AA",27.116867,-82.393056,7285,139.880,221.720,9.750,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
54766.061,"A4FFC4",28.050797,-82.786682,8870,0.360,162.040,10.720,0,1,1,1,1,1,0,1,1,0,"0000",0,"N421EK  ",1,25
54766.070,"AD5817",27.536115,-82.240960,8984,313.170,217.090,12.350,1,1,1,1,1,1,0,1,1,0,"0000",0,"SWA2362 ",3,1
54766.077,"A0C300",27.715673,-82.384973,1768,353.070,55.440,0.000,0,1,1,1,1,0,0,0,1,1,"0000",0,"N14814  ",1,55
54766.087,"A5C4D1",27.611453,-82.588391,1486,148.060,46.670,-0.320,1,1,1,1,1,0,0,0,1,1,"0000",0,"N471A   ",1,1
54766.096,"A0851B",27.743958,-82.213907,10363,330.640,235.610,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"GTI3708 ",5,1
54766.106,"AD111D",27.583690,-82.691770,1097,149.480,113.170,-7.150,1,1,1,1,1,0,0,1,1,0,"0000",0,"N941CM  ",1,12
54766.113,"A4ECA6",27.659245,-82.182650,10973,330.640,212.970,-0.320,1,1,1,1,1,1,0,1,1,0,"0000",0,"RPA4459 ",3,0
54767.025,"AAAA16",27.549548,-82.542687,-46,0.000,0.000,0.000,1,1,1,1,1,0,0,0,1,0,"0000",0,"TEST16  ",14,1
54767.035,"A55B7A",0.000000,0.000000,2147484,313.010,178.510,-9.750,0,0,1,1,0,0,0,1,1,0,"0000",0,"",0,31
54767.042,"A209C0",27.072602,-82.187373,9982,162.040,253.620,-9.750,0,1,1,1,1,1,0,1,1,0,"0000",0,"AAY1736 ",3,1
54767.051,"ACD5AA",27.115357,-82.391654,7292,139.880,221.720,10.070,1,1,1,1,1,1,0,1,1,0,"0000",0,"NKS538  ",3,1
